246984唯一合格女             06    06101118222618311500095252008  2 100048010201011                                                                                                                                                                      0102020292999999999999999999990302020102030302010202020203020403030305079908025805023029999991299999999999999999999990699999999999999999999990201
246987最年輕的男             06    06101119214719313900092507014  2 100156010302031                                                                                                                                                                      0102020201010202999999999999990303020203010404030102020204020402020205079908986606983029999990999999999999999990199999999999999999999999999990101
276006最年長的男             01    061008212800214348000100015    2 100076010201011                                                                                                                                                                      0102010201010101040202999999990103020104040303040101020202030302020104040199022904021059999996399999999999999999999999999999999999999999907990101
276008最年長的女             01    06101021172421275900095353053  2 100398010502012                                                                                                                                                                      0102910101010101050202999999999601020103020303020202030203020302029605010299023904029069993020105999999999999999999999999999999999999999999990201
276028唯一合格女             01    06100818044918171700095252008  2 100048010201012                                                                                                                                                                      0102959597020202999999999999999602980201960101010101020203030304030405079908012705022069999996399999999999999999999999999999999999999999903990201
276035唯一合格女             01    06100920311420434500095502010  2 300016010201012                                                                                                                                                                      0102020292999999999999999999990302029502010404010101010303030404020205079908025505023029999996399999999999999999999999999999999999999999912990201
276051唯一合格男             01    06100722044622134500095509205  2 300012010201011                                                                                                                                                                      0102010101020101020102999999990303029801040404020101020404020402020103010199034906012069999990106999999999999999999999999999999999999999999990101
276057唯一合格男             01    06100921535822145200095353053  2 100398010201012                                                                                                                                                                      0102979797020202999999999999990302020201010404010398010101019803969605079908025403021069999990106999999999999999999999999999999999999999999990101
276058唯一合格女             01    06101321291821411100095252008  2 100048010301031                                                                                                                                                                      0102989897020202999999999999999802029803029503029502980203029803030398079903015303029026029990699999999990599999999999999999999999999999999990201
276070唯一合格男             01    06100820225420332800093101024  1 300020010201012                                                                                                                                                                      0101010201020202999999999999990103020104040404020101010101020204020205079908024507029959999992199999999999999999999999999999999999999990899990101
276078最年長的男             01    06101118144218295700094401106  1 300008010200021                                                                                                                                                                      0102020202999999999999029999990302020202020403030304030303030303030203020199016805021059999990399990799999999999999999999999999999999999999990201
276106唯一合格女             01    06100722011622113800095502010  2 300016010201012                                                                                                                                                                      0102020201020202999999999999990303020204030404020101010304030401020206079908014304029011059991799999999999999999999999999999999049999999999990201
276111唯一合格女             01    06100720284320383300095509205  2 300012010201011                                                                                                                                                                      0102010101020202999999999999990303020104040404010101010401010402010303079903025806024019999996499999999999999999999999999999999999999999999110201
276112唯一合格男             01    06100722011022130900092303068  1 100072010201011                                                                                                                                                                      0102010201020202999999999999990302020102030404010101010104020303020204010299026105021049999990399990199999999999999999999999999999999999999990101
276120最年長的男             01    061011211516212426000200065    1 200028010100011                                                                                                                                                                      0102029292999999999999999999990302020101020303010102020202020204020304020299026807022149999990699999999990499999999999999999999999999999999990101
276121最年長的男             01    06100720494621053300092203006  2 100336010201012                                                                                                                                                                      0102010201020102999999999999990302020101040404010101020101020496010205969908014103022079999990899999999999999019999999999999999999999999999990101
276127唯一合格男             01    06100820431121005900095252008  2 100048010201011                                                                                                                                                                      0102029792999999999999999999990102020104020303020201970304020303030303010199025605026029999990699999999990899999999999999999999999999999999990101
276129唯一合格女             01    06100618474519001800093205055  2 300032010201011                                                                                                                                                                      0102029892999999999999999999990302020102030404010401030302010401010105079903956004024019999990121999999999999999999999999999999999999999999990201
276133最年輕的女             01    06101320240820311000095252008  2 100048010402041                                                                                                                                                                      0102020292999999999999999999990302020104030304010303010204010302020306020299017206023029999990999999999999999990799999999999999999999999999990201
276136唯一合格男             01    06100921532322030700092507014  2 100156010101011                                                                                                                                                                      0101010201020202999999999999990103020104030404030101020302010402020206010299022606021069999992199999999999999999999999999999999999999990899990101
276142最年輕的女             01    06100820243120355700087503234  2 100268010501051                                                                                                                                                                      0102010201010202999999999999990102020103020496020101010203969602960305969903017007022069999991799999999999999999999999999999999019999999999990201
276143唯一合格女             01    06100722010022101300092701024  1 100061010100011                                                                                                                                                                      0102010101020202999999999999990303020103030304020101020103010402020306010299024202029013029991299999999999999999999990899999999999999999999990201
276156最年輕的男             01    06100620510521002000092701024  1 100061010503051                                                                                                                                                                      0102910101010202999999999999990302020102030404010101010202010402020106079908026105021059999996399999999999999999999999999999999999999999901990101
276157唯一合格女             01    06100618492618584300092507014  2 100156010201012                                                                                                                                                                      0102010201010201010202999999990302020104040404030101010201010401010101079908032806039069993016399999999999999999999999999999999999999999902990201
276173唯一合格男             01    06100721471721562300092203006  2 100336010101011                                                                                                                                                                      0102010201020202999999999999990102020195040496010104020201020401020105979908024307031059999996399999999999999999999999999999999999999999902990101
276179唯一合格男             01    06100618512319081500095252010  1 100078010301011                                                                                                                                                                      0102970292999999999999999999999696029803960404010102040204049602030105079908024206021059999996399999999999999999999999999999999999999999905990101
276202唯一合格男             01    06100721462021552800091202008  1 300040010201012                                                                                                                                                                      0102020201010101010201999999990302020104030404040101020202020402020205010299025807021029999990110999999999999999999999999999999999999999999990101
276203最年輕的女             01    06100618534619052200094205011  2 300008010402041                                                                                                                                                                      0102010201020202999999999999990302020102030404010203020303020302020206010299027506027019999990299079999999999999999999999999999999999999999990201
276210最年輕的男             01    06100618544919043800092701024  1 100061010604061                                                                                                                                                                      0102020201020202999999999999990302020104030304020202010102020303030305020299027206028019999990104999999999999999999999999999999999999999999990101
276215最年長的女             01    061013183228184554000100018    2 200040010401012                                                                                                                                                                      0102010201010201020202999999990103020104040304030101040404010302020205010199034505029011039990103999999999999999999999999999999999999999999990201
276222最年輕的男             01    06100721453522011000095208064  2 300008010402041                                                                                                                                                                      0102029102999999999999029999990103020102030404010201040303020302030203079908014105021069999990399990899999999999999999999999999999999999999990101
276226唯一合格男             01    06100618564219095700094507036  2 200028010301012                                                                                                                                                                      0102010101020202999999999999990103020203020404020202020204020401030304020299025003026029999990799999999999910999999999999999999999999999999990101
276227唯一合格男             01    06100621040621134400091202008  1 300040010200021                                                                                                                                                                      0102010201020202999999999999999603980104040404010101030301010402020405010299024807022069999992199999999999999999999999999999999999999990199990101
276244唯一合格男             01    06101420103520191700092504057  2 200024010201011                                                                                                                                                                      0102020201010102999999999999990301020104040404020101010202030402020305040299025107024019999991499999999999999999999999999019999999999999999990101
276252唯一合格男             01    06100921233321341600094401106  1 300008010101011                                                                                                                                                                      0102010292999999999999999999990302020104020404010101020204010402020406079908026806023029999996499999999999999999999999999999999999999999999090101
276283最年輕的男             01    061006190141191017000100015    2 100076010302032                                                                                                                                                                      0102020292999999999999999999990302010103030303029702020202020203020304079903027306047019999991899999999999999999999999999999999999899999999990101
276291最年輕的女             01    06100619020919230600093205055  2 300032010401041                                                                                                                                                                      0102010195020202999999999999999601029501030404010202040202029804020298079908015304022079999990195999999999999999999999999999999999999999999990201
276293唯一合格男             01    06100921224721313300092507014  2 100156010201012                                                                                                                                                                      0101020292999999999999999999990302029502030404010201030302030403020205079908015306011059999996399999999999999999999999999999999999999999908990101
276294唯一合格男             01    06101021453322005100095353053  2 100398010502012                                                                                                                                                                      0299989892999999999999999999990202989898989896989898989898989898989806079908985003026029999991099999999999999999998999999999999999999999999990102
276297最年輕的男             01    06100721414922000200095256024  2 300024010502051                                                                                                                                                                      0102010297020202999999999999990302020103030404020202020304020302029705079908027206017019999990399990199999999999999999999999999999999999999990101
276312唯一合格男             01    061007213922215234000100015    2 100076010201012                                                                                                                                                                      0102969698020202999999999999990302029502010304029796020203020301020205079908984403024019999996399999999999999999999999999999999999999999910990101
276330唯一合格男             01    06100721380221534300092303068  1 100072010201012                                                                                                                                                                      0109020292999999999999999999990102020103030404010204030404010401020203079908956205024019999990699999999990999999999999999999999999999999999990101
276341唯一合格男             01    061006192344192603000100018    2 200040010501011                                                                                                                                                                      0102020201020202999999999999990302020104020404010102020201020302020105020299013906036029999990799999999999910999999999999999999999999999999990104
276347最年輕的女             01    06100721372321470400092504057  2 200024010301032                                                                                                                                                                      9599979892999999999999999999990202029503030404010402010204030303020102020299017405027019999996499999999999999999999999999999999999999999999050201
276348唯一合格女             01    06101221555622090500094208061  2 200032010201012                                                                                                                                                                      0101020292999999999999999999990102020103010304020103020203020402020203079908025706023019999990103999999999999999999999999999999999999999999990201
276360最年輕的女             01    06100721365221524500094507036  2 200028010301031                                                                                                                                                                      0102010201010101030102999999990301020101030404010101020301020401010406010299036104029018019990103999999999999999999999999999999999999999999990201
276375唯一合格男             01    06100820410320572000092203006  2 100336010501011                                                                                                                                                                      0114020201020202999999999999990303020196960304960203960296020402020205010299023504023019999990103999999999999999999999999999999999999999999990101
276377最年輕的女             01    06100619094519232500092303068  1 100072010401042                                                                                                                                                                      0102010201020202999999999999990303020104040404010101030301010402020305010299027206027019999990106999999999999999999999999999999999999999999990201
276388最年長的女             01    061011213906215224000100017    1 200036010200012                                                                                                                                                                      0102019801020202999999999999990303029504960404030101030403020396020205010299014505034019999990399990199999999999999999999999999999999999999990201
276390唯一合格女             01    06101021074521160900092507014  2 100156010201012                                                                                                                                                                      0102020192999999999999999999990302020103030303010202020204030302030305020299016506023029999990399990599999999999999999999999999999999999999990201
276394最年輕的男             01    06100619103719182200092507014  2 100156010302031                                                                                                                                                                      0102020292999999999999999999990303020103030303020302020302020202020206030299027506027019999990399990299999999999999999999999999999999999999990101
276397唯一合格女             01    06100721353821441000092701024  1 100061010100011                                                                                                                                                                      0299020201020202999999999999990302020104030404010304020304030402020203010299026905013029999990399990299999999999999999999999999999999999999990201
276416唯一合格女             01    06100721342021480300095252008  2 100048010302011                                                                                                                                                                      0102910201010101069102999999990196980104040404040101039602010402010105010199023405039011039996399999999999999999999999999999999999999999902990201
276421唯一合格女             01    061010210911214055000100018    2 200040010201012                                                                                                                                                                      0105919192999999999999999999990102029802020204020202010203020203020305079908016007033029999991899999999999999999999999999999999990299999999990201
276422唯一合格女             01    06101321312521412000095256024  2 300024010201011                                                                                                                                                                      0102010201010101060202999999990303020104040404030101040404010401010105079908024604039016029990101999999999999999999999999999999999999999999990201
276427唯一合格女             01    061006191329192833000100015    2 100076010201012                                                                                                                                                                      0102019101020202999999999999990303020103960303960102020296020402029696010299032902029069996020103999999999999999999999999999999999999999999990202
276428唯一合格男             01    06100619133219241800095256024  2 300024010201011                                                                                                                                                                      0102020292999999999999999999990202020202010404010404010404010401020204020299016804022039999991199999999999999999999319999999999999999999999990101
276434唯一合格男             01    06100619140519462900092701024  1 100061010201011                                                                                                                                                                      0102910201020202999999999999990303020204040496970302030402010402960106969908014803029059991050999999999999999990199999999999999999999999999990102
276438最年長的女             01    06100918555719045200095353053  2 100398010200012                                                                                                                                                                      0102910201010101060202999999990303020104040404040101010498010402010205010299024504011059999991599999999999999999999999999990599999999999999990201
276465最年輕的男             01    06100619173919294700094502044  2 100058010702071                                                                                                                                                                      0102020201020102999999999999990103020104040404030101010304030402020205010299016106013029999990101999999999999999999999999999999999999999999990101
276469最年輕的女             01    06100619180219325600094207219  2 300008010402041                                                                                                                                                                      0102010201020202999999999999990302020103040404010101030403020402020205010299026604024019999996399999999999999999999999999999999999999999903990201
276478唯一合格男             01    06100721305921404700087503234  2 100268010201011                                                                                                                                                                      0102020201020202999999999999990302029802020203020303020203010401010203079908026804031039999991599999999999999999999999999990599999999999999990101
276480唯一合格男             01    06100918552519041600093205055  2 300032010201011                                                                                                                                                                      0102020292999999999999999999990302020103040304020101020303030302020305079908025806022069999991199999999999999999999019999999999999999999999990101
276481最年長的女             01    06101021374221471600092504051  1 300008010402012                                                                                                                                                                      0101010201010202999999999999990303020104040404010101010401010401010105010299034105023019999990399990299999999999999999999999999999999999999990201
276483最年輕的男             01    06100721305421405600093101024  1 300020010603061                                                                                                                                                                      0102019192999999999999999999990303020102010304010101020302020102020205079908027106023029999990399990899999999999999999999999999999999999999990101
276489最年輕的男             01    06101318303118411500095256024  2 300024010602061                                                                                                                                                                      0102029898020202999999999999990302020103030303020202020403020302020205079908027206018019999990399990299999999999999999999999999999999999999990101
276490最年輕的女             01    06100619220119343400092507014  2 100156010401041                                                                                                                                                                      0105010192999999999999999999990102989502020304029802020202020403020306079908027505027019999990101999999999999999999999999999999999999999999990201
276529唯一合格男             01    06100619262219380200094205011  2 300008010401011                                                                                                                                                                      0102020192999999999999999999990303020102030302030202020404010303020106079908025705021039999991999999999999999999999999999999999999902999999990101
276530唯一合格男             01    06100619253919371200094507036  2 200028010201011                                                                                                                                                                      0102020102999999999999010102020302020202020404010101020201040104030405020299015906023029999996399999999999999999999999999999999999999999904990101
276532最年輕的女             01    06100619254819384400093205055  2 300032010502051                                                                                                                                                                      0102020292999999999999999999990302020103030304010102010202030303020305079908977106029059997010399990199999999999999999999999999999999999999990201
276536最年輕的女             01    06100619261119382500095208064  2 300008010401042                                                                                                                                                                      0102020102999999999999029999990302020201040404010404010202040104010102020199016905021069999990899999999999999049999999999999999999999999999990201
276547唯一合格女             01    061006192822194401000100018    2 200040010201011                                                                                                                                                                      0102010201010202999999999999990101010103040304020102020204030403020101010199024804029016029990399990199999999999999999999999999999999999999990201
276567唯一合格男             01    06100721274421422200095509205  2 300012010201012                                                                                                                                                                      0102010201020202999999999999990303020103030404010103040401020302960305969908026006023029999990399990199999999999999999999999999999999999999990104
276571唯一合格女             01    06100820172820303300092701024  1 100061010403011                                                                                                                                                                      0102010201010201010202999999990202020196040403020101010303010402020106969908024504029069991050113999999999999999999999999999999999999999999990201
276573唯一合格女             01    06100721272821370400091202008  1 300040010201011                                                                                                                                                                      0102020201020202999999999999990302020104030304020101010303020401010205010299027506017019999990399990999999999999999999999999999999999999999990201
276574唯一合格男             01    06100721273321382200095509203  2 300012010201011                                                                                                                                                                      0102010201020202999999999999990102020103030303010104020404010402020303079903015606022069999990399990899999999999999999999999999999999999999990101
276582唯一合格男             01    06100721271121345300092303068  1 100072010201011                                                                                                                                                                      0102020201020202999999999999990302020102030404010101030404020401020403010199025507023019999992199999999999999999999999999999999999999990299990101
276587最年長的男             01    06101122052522140000095254001  1 300040010201011                                                                                                                                                                      0102910292999999999999999999990302020103020404979797010102010402020206010299027007017019999990113999999999999999999999999999999999999999999990101
276629唯一合格男             01    061007212505213515000100015    2 100076010201011                                                                                                                                                                      0102010101010201010102999999990202020104020404010197020403020402020105079908025406021059999991299999999999999999999990199999999999999999999990101
276644唯一合格男             01    06101220380220485600092401060  1 100105010101011                                                                                                                                                                      0102979892999999999999999999990303020103020304010202040404020202020205079908036506021049999991199999999999999999999279999999999999999999999990101
276652唯一合格男             01    06101221010121202600095207309  1 300004010101011                                                                                                                                                                      0102020195020202999999999999990302029802040203020203020303020402030105079908013805016029999990105999999999999999999999999999999999999999999990101
276662唯一合格男             01    06101420132020234900095254001  1 300040010201011                                                                                                                                                                      0102019201020202999999999999990103020102020404010101010201010402020306010299026104021059999990399990199999999999999999999999999999999999999990101
276663最年輕的男             01    061013213746214453000100015    2 100076010302031                                                                                                                                                                      0299989897020202999999999999999898029502970303029802030203030202020305079908026803026029999990108999999999999999999999999999999999999999999990101
276666最年長的女             01    06100921275521452900094601247  1 300012010101011                                                                                                                                                                      0102029102999999999999029999990102020203030404010202020203020203020205020299016806022149999991899999999999999999999999999999999999899999999990101
276669最年輕的男             01    06101020175720352200092507014  2 100156010302032                                                                                                                                                                      0102010201020202999999999999990302020102020304010202030304030402020104079908014804025019999992099999999999999999999999999999999999999019999990104
276671唯一合格男             01    061010203819205020000100018    2 200040010101011                                                                                                                                                                      0102020102999999999999010202020302020202040404010304010301020401020204079904016406021049999996499999999999999999999999999999999999999999999050101
276678唯一合格男             01    06100918531019045500094205011  2 300008010201011                                                                                                                                                                      0102020192999999999999999999990103020204040404010103010104040103030303020299025504026029999991299999999999999999999990699999999999999999999990101
276680唯一合格女             01    06100619410619505700095252010  1 100078010201011                                                                                                                                                                      0299929202999999999999029999990202960103030396010404010103020301010104020299015703025019999991099999999999999999901999999999999999999999999990201
276688唯一合格女             01    06101021512222041000095252008  2 100048010100011                                                                                                                                                                      0102020192999999999999999999990302029802010404030401020304010403020101010299017304026029999991999999999999999999999999999999999999907999999990201
276689唯一合格男             01    06100721223121294900094507036  2 200028010201012                                                                                                                                                                      0299020292999999999999999999990202020101040404020202020404010402020205079908027204023029999990108999999999999999999999999999999999999999999990101
276695最年輕的男             01    061012220559221718000200065    1 200028010403041                                                                                                                                                                      0299020197020202999999999999990302020103020304010201020203010402020205079904017504029059993020799999999999902999999999999999999999999999999990101
276709最年輕的男             01    06100619433019563900091202008  1 300040010302031                                                                                                                                                                      0105020201020202999999999999990303020104030304020101020204030303020305010299027506027019999996399999999999999999999999999999999999999999903990101
276713唯一合格女             01    06100820465620564800087503234  2 100268010201011                                                                                                                                                                      0102020292999999999999999999990302980204020404019701010201020297979805079908025806022069999990109999999999999999999999999999999999999999999990201
276721最年輕的女             01    06101222054622162800095207309  1 300004010301032                                                                                                                                                                      0102020292999999999999999999990302029503020202010201010104020203030205079908025703029025019991199999999999999999999079999999999999999999999990201
276729最年輕的女             01    06101222053522135500095254020  1 300036010402041                                                                                                                                                                      0102919101020202999999999999990303020103030403010101010404010303020205010299036605029011059990399990999999999999999999999999999999999999999990201
276730最年輕的男             01    06101022014322121700095252007  1 100048010302012                                                                                                                                                                      0101010202999999999999029999990102029501040404010404010104040203010205010199033902036029999990799999999999926999999999999999999999999999999990201
276738唯一合格女             01    06100620424321022900094207219  2 300008010201012                                                                                                                                                                      0102910201010202999999999999999602020104030404030101040401020402010105040199025305029011059990399990399999999999999999999999999999999999999990201
276741唯一合格女             01    061012203514204651000100018    2 200040010201011                                                                                                                                                                      0299020192999999999999999999990302020101040404020201010402010402010204010299015104029013019991299999999999999999999990399999999999999999999990201
276750最年長的男             01    06100619464520140000092303068  1 100072010503012                                                                                                                                                                      0102029802999999999999029999990302020201019603010296020201030304049696079908013503026029999990799999999999908999999999999999999999999999999990102
276760唯一合格男             01    06100620380120502000093205055  2 300032010301032                                                                                                                                                                      0102020201020202999999999999990103020296030304010101020303020203020203079908026606026029999991599999999999999999999999999990999999999999999990101
276761唯一合格女             01    06101020220420313300092601226  1 100222010201012                                                                                                                                                                      0102959892999999999999999999990302029898040304030295029895980398980205079908025606033029999996499999999999999999999999999999999999999999999050101
276763唯一合格男             01    061006194826200230000100015    2 100076010201011                                                                                                                                                                      0102010101020202999999999999990303020104030303040101040404010401010105959908035604023029999990104999999999999999999999999999999999999999999990101
276771唯一合格男             01    06100722000622081700095256024  2 300024010502051                                                                                                                                                                      0102919195020202999999999999990302020104040404010104040404020402020203010299025806023029999990102999999999999999999999999999999999999999999990101
276789唯一合格男             01    06100620120620185000095208064  2 300008010201012                                                                                                                                                                      0102020202999999999999029999990301020104040404010101020201010403030203079908014804021059999990799999999999908999999999999999999999999999999990104
276790唯一合格女             01    06100619512520052600094207219  2 300008010201012                                                                                                                                                                      0101020202999999999999029999990102020204020304010101010204020204029605969908014703021069999990101999999999999999999999999999999999999999999990204
276797唯一合格男             01    06101221315921453900094208061  2 200032010401041                                                                                                                                                                      0102020201020202999999999999990301020104020404020202020202020402010305079908026006023029999990102999999999999999999999999999999999999999999990201
276804最年輕的男             01    06100619524920062600094205011  2 300008010402041                                                                                                                                                                      0102010201020202999999999999990103020204030404010101040104010401010205079908026105029059999120999999999999999991799999999999999999999999999990101
276814最年輕的男             01    06100619534320042000092507014  2 100156010302031                                                                                                                                                                      0102020292999999999999999999990103020203020304010302020104020302020206079908027206027019999990114999999999999999999999999999999999999999999990101
276816最年輕的男             01    06100721183321261600092701024  1 100061010302032                                                                                                                                                                      0101010201010202999999999999990302020104040404020101020303020402020205010299024905021059999990799999999999919999999999999999999999999999999990101
276818最年輕的女             01    06100619540320040700093205055  2 300032010502051                                                                                                                                                                      0102020202999999999999029999990302020102020302010302020404010401010205079903017004026029999990102999999999999999999999999999999999999999999990201
276820最年輕的男             01    06100721182421270600095252008  2 100048010602061                                                                                                                                                                      0102010292999999999999999999990303029802030404010101010304010401010306079908016607012139999990699999999991299999999999999999999999999999999990101
276822最年長的男             01    06100619544020085400092701024  1 100061010504012                                                                                                                                                                      0102910201020202999999999999990103980204030304020201030303020402010304969903024203021059999990699999999990399999999999999999999999999999999990101
276845最年輕的男             01    06100621404021580700094502044  2 100058010702071                                                                                                                                                                      0102020201020202999999999999990302020101040404020302030201020302020304020299026904021049999990799999999999911999999999999999999999999999999990101
